"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"Africa_Southern","Cabo Verde","Protein supply quantity (g/capita/day)",1.7,1.5,2.6
"Africa_Southern","Cambodia","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Cambodia","Food supply (kcal/capita/day)",0,0,1
"Africa_Southern","Cambodia","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Cambodia","Protein supply quantity (g/capita/day)",0,0,0.1
"Africa_Southern","Cameroon","Fat supply quantity (g/capita/day)",4.8,4.8,5.2
"Africa_Southern","Cameroon","Food supply (kcal/capita/day)",355,357,366
"Africa_Southern","Cameroon","Food supply quantity (g/capita/day)",110,110,111
"Africa_Southern","Cameroon","Protein supply quantity (g/capita/day)",12.4,12.5,12.7
"Africa_Southern","Canada","Fat supply quantity (g/capita/day)",1,1.2,1.5
"Africa_Southern","Canada","Food supply (kcal/capita/day)",65,84,91
"Africa_Southern","Canada","Food supply quantity (g/capita/day)",18,23,25
"Africa_Southern","Canada","Protein supply quantity (g/capita/day)",4.1,5.3,5.7
"Africa_Southern","Central African Republic","Fat supply quantity (g/capita/day)",1.4,1.7,1.6
"Africa_Southern","Central African Republic","Food supply (kcal/capita/day)",166,177,175
"Africa_Southern","Central African Republic","Food supply quantity (g/capita/day)",52,55,54
"Africa_Southern","Central African Republic","Protein supply quantity (g/capita/day)",7,7.7,7.7
"Africa_Southern","Chad","Fat supply quantity (g/capita/day)",8.3,7.9,8.3
"Africa_Southern","Chad","Food supply (kcal/capita/day)",715,716,743
"Africa_Southern","Chad","Food supply quantity (g/capita/day)",243,244,253
"Africa_Southern","Chad","Protein supply quantity (g/capita/day)",21,21.2,22
"Africa_Southern","Chile","Fat supply quantity (g/capita/day)",0.1,0.3,0.3
"Africa_Southern","Chile","Food supply (kcal/capita/day)",10,21,16
"Africa_Southern","Chile","Food supply quantity (g/capita/day)",3,6,5
"Africa_Southern","Chile","Protein supply quantity (g/capita/day)",0.6,1.6,1.3
"Africa_Southern","China, Hong Kong SAR","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","China, Hong Kong SAR","Food supply (kcal/capita/day)",2,2,2
"Africa_Southern","China, Hong Kong SAR","Food supply quantity (g/capita/day)",0,1,0
"Africa_Southern","China, Hong Kong SAR","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","China, Macao SAR","Fat supply quantity (g/capita/day)",0.1,0.2,0.1
"Africa_Southern","China, Macao SAR","Food supply (kcal/capita/day)",21,27,23
"Africa_Southern","China, Macao SAR","Food supply quantity (g/capita/day)",8,10,8
"Africa_Southern","China, Macao SAR","Protein supply quantity (g/capita/day)",1.4,1.8,1.5
"Africa_Southern","China, mainland","Fat supply quantity (g/capita/day)",1.7,1.4,1.5
"Africa_Southern","China, mainland","Food supply (kcal/capita/day)",27,27,26
"Africa_Southern","China, mainland","Food supply quantity (g/capita/day)",7,6,6
"Africa_Southern","China, mainland","Protein supply quantity (g/capita/day)",0.6,0.7,0.7
"Africa_Southern","China, Taiwan Province of","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","China, Taiwan Province of","Food supply (kcal/capita/day)",3,3,3
"Africa_Southern","China, Taiwan Province of","Food supply quantity (g/capita/day)",1,1,1
"Africa_Southern","China, Taiwan Province of","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Colombia","Fat supply quantity (g/capita/day)",0.6,0.6,0.6
"Africa_Southern","Colombia","Food supply (kcal/capita/day)",19,21,21
"Africa_Southern","Colombia","Food supply quantity (g/capita/day)",4,5,6
"Africa_Southern","Colombia","Protein supply quantity (g/capita/day)",1,1.2,1.1
"Africa_Southern","Congo","Fat supply quantity (g/capita/day)",0.6,0,0
"Africa_Southern","Congo","Food supply (kcal/capita/day)",5,0,0
"Africa_Southern","Congo","Food supply quantity (g/capita/day)",1,0,0
"Africa_Southern","Congo","Protein supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Costa Rica","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Costa Rica","Food supply (kcal/capita/day)",4,4,4
"Africa_Southern","Costa Rica","Food supply quantity (g/capita/day)",1,1,1
"Africa_Southern","Costa Rica","Protein supply quantity (g/capita/day)",0.2,0.3,0.3
"Africa_Southern","Côte d'Ivoire","Fat supply quantity (g/capita/day)",2.1,1.6,3.8
"Africa_Southern","Côte d'Ivoire","Food supply (kcal/capita/day)",47,44,64
"Africa_Southern","Côte d'Ivoire","Food supply quantity (g/capita/day)",12,12,13
"Africa_Southern","Côte d'Ivoire","Protein supply quantity (g/capita/day)",1,1.1,1.1
"Africa_Southern","Croatia","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Croatia","Food supply (kcal/capita/day)",1,1,1
"Africa_Southern","Croatia","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Croatia","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Cuba","Fat supply quantity (g/capita/day)",0.5,0.1,0.2
"Africa_Southern","Cuba","Food supply (kcal/capita/day)",86,21,28
"Africa_Southern","Cuba","Food supply quantity (g/capita/day)",25,6,8
"Africa_Southern","Cuba","Protein supply quantity (g/capita/day)",5.6,1.3,1.8
"Africa_Southern","Cyprus","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Africa_Southern","Cyprus","Food supply (kcal/capita/day)",18,20,17
"Africa_Southern","Cyprus","Food supply quantity (g/capita/day)",5,6,5
"Africa_Southern","Cyprus","Protein supply quantity (g/capita/day)",1.2,1.3,1.1
"Africa_Southern","Czech Republic","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Czech Republic","Food supply (kcal/capita/day)",7,7,6
"Africa_Southern","Czech Republic","Food supply quantity (g/capita/day)",2,2,2
"Africa_Southern","Czech Republic","Protein supply quantity (g/capita/day)",0.5,0.5,0.4
"Africa_Southern","Democratic People's Republic of Korea","Fat supply quantity (g/capita/day)",0.6,0.6,0.6
"Africa_Southern","Democratic People's Republic of Korea","Food supply (kcal/capita/day)",22,21,24
"Africa_Southern","Democratic People's Republic of Korea","Food supply quantity (g/capita/day)",7,8,8
"Africa_Southern","Democratic People's Republic of Korea","Protein supply quantity (g/capita/day)",0.4,0.4,0.4
"Africa_Southern","Denmark","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Denmark","Food supply (kcal/capita/day)",2,2,2
"Africa_Southern","Denmark","Food supply quantity (g/capita/day)",0,1,0
"Africa_Southern","Denmark","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Djibouti","Fat supply quantity (g/capita/day)",0.2,0.1,0.2
"Africa_Southern","Djibouti","Food supply (kcal/capita/day)",27,13,25
"Africa_Southern","Djibouti","Food supply quantity (g/capita/day)",9,4,9
"Africa_Southern","Djibouti","Protein supply quantity (g/capita/day)",0.9,0.9,1.3
"Africa_Southern","Dominica","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Africa_Southern","Dominica","Food supply (kcal/capita/day)",38,28,26
"Africa_Southern","Dominica","Food supply quantity (g/capita/day)",11,8,7
"Africa_Southern","Dominica","Protein supply quantity (g/capita/day)",2.6,2,1.7
"Africa_Southern","Dominican Republic","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Africa_Southern","Dominican Republic","Food supply (kcal/capita/day)",35,34,33
"Africa_Southern","Dominican Republic","Food supply quantity (g/capita/day)",10,10,10
"Africa_Southern","Dominican Republic","Protein supply quantity (g/capita/day)",2.2,2.1,2
"Africa_Southern","Ecuador","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Africa_Southern","Ecuador","Food supply (kcal/capita/day)",17,17,19
"Africa_Southern","Ecuador","Food supply quantity (g/capita/day)",5,5,5
"Africa_Southern","Ecuador","Protein supply quantity (g/capita/day)",1.2,1.2,1.4
"Africa_Southern","Egypt","Fat supply quantity (g/capita/day)",1.7,1.3,1.5
"Africa_Southern","Egypt","Food supply (kcal/capita/day)",88,107,87
"Africa_Southern","Egypt","Food supply quantity (g/capita/day)",24,30,24
"Africa_Southern","Egypt","Protein supply quantity (g/capita/day)",4.7,6.5,4.5
"Africa_Southern","El Salvador","Fat supply quantity (g/capita/day)",1.4,1.4,1.4
"Africa_Southern","El Salvador","Food supply (kcal/capita/day)",148,149,147
"Africa_Southern","El Salvador","Food supply quantity (g/capita/day)",46,46,45
"Africa_Southern","El Salvador","Protein supply quantity (g/capita/day)",3.8,3.8,3.8
"Africa_Southern","Estonia","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Estonia","Food supply (kcal/capita/day)",0,0,0
"Africa_Southern","Estonia","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Estonia","Protein supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Ethiopia","Fat supply quantity (g/capita/day)",3.4,3.5,3.6
"Africa_Southern","Ethiopia","Food supply (kcal/capita/day)",376,385,393
"Africa_Southern","Ethiopia","Food supply quantity (g/capita/day)",118,120,123
"Africa_Southern","Ethiopia","Protein supply quantity (g/capita/day)",15.7,16,16.9
"Africa_Southern","Fiji","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Fiji","Food supply (kcal/capita/day)",7,19,20
"Africa_Southern","Fiji","Food supply quantity (g/capita/day)",2,6,6
"Africa_Southern","Fiji","Protein supply quantity (g/capita/day)",0.4,1.2,1.3
"Africa_Southern","Finland","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Finland","Food supply (kcal/capita/day)",0,0,0
"Africa_Southern","Finland","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Finland","Protein supply quantity (g/capita/day)",0,0,0
"Africa_Southern","France","Fat supply quantity (g/capita/day)",0.1,0.1,0
"Africa_Southern","France","Food supply (kcal/capita/day)",6,7,6
"Africa_Southern","France","Food supply quantity (g/capita/day)",1,2,2
"Africa_Southern","France","Protein supply quantity (g/capita/day)",0.3,0.4,0.5
"Africa_Southern","French Polynesia","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","French Polynesia","Food supply (kcal/capita/day)",19,18,16
"Africa_Southern","French Polynesia","Food supply quantity (g/capita/day)",6,5,5
"Africa_Southern","French Polynesia","Protein supply quantity (g/capita/day)",1.4,1.2,1.1
"Africa_Southern","Gabon","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Gabon","Food supply (kcal/capita/day)",2,2,2
"Africa_Southern","Gabon","Food supply quantity (g/capita/day)",1,1,1
"Africa_Southern","Gabon","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Gambia","Fat supply quantity (g/capita/day)",5.7,6,6.1
"Africa_Southern","Gambia","Food supply (kcal/capita/day)",569,604,603
"Africa_Southern","Gambia","Food supply quantity (g/capita/day)",194,206,205
"Africa_Southern","Gambia","Protein supply quantity (g/capita/day)",16.6,17.6,17.5
"Africa_Southern","Georgia","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Georgia","Food supply (kcal/capita/day)",0,0,0
"Africa_Southern","Georgia","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Georgia","Protein supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Germany","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Germany","Food supply (kcal/capita/day)",3,3,3
"Africa_Southern","Germany","Food supply quantity (g/capita/day)",0,1,1
"Africa_Southern","Germany","Protein supply quantity (g/capita/day)",0.1,0.2,0.2
"Africa_Southern","Ghana","Fat supply quantity (g/capita/day)",1.4,1.3,1.1
"Africa_Southern","Ghana","Food supply (kcal/capita/day)",149,132,112
"Africa_Southern","Ghana","Food supply quantity (g/capita/day)",50,44,38
"Africa_Southern","Ghana","Protein supply quantity (g/capita/day)",4.4,4.1,3.5
"Africa_Southern","Greece","Fat supply quantity (g/capita/day)",1.1,1,1
"Africa_Southern","Greece","Food supply (kcal/capita/day)",25,27,25
"Africa_Southern","Greece","Food supply quantity (g/capita/day)",6,7,6
"Africa_Southern","Greece","Protein supply quantity (g/capita/day)",1,1.3,1.1
"Africa_Southern","Grenada","Fat supply quantity (g/capita/day)",0.3,0.3,0.3
"Africa_Southern","Grenada","Food supply (kcal/capita/day)",55,47,57
"Africa_Southern","Grenada","Food supply quantity (g/capita/day)",16,13,17
"Africa_Southern","Grenada","Protein supply quantity (g/capita/day)",3.2,2.7,3.3
"Africa_Southern","Guatemala","Fat supply quantity (g/capita/day)",0.3,0.3,0.2
"Africa_Southern","Guatemala","Food supply (kcal/capita/day)",34,34,29
"Africa_Southern","Guatemala","Food supply quantity (g/capita/day)",10,10,9
"Africa_Southern","Guatemala","Protein supply quantity (g/capita/day)",2,2,1.7
"Africa_Southern","Guinea-Bissau","Fat supply quantity (g/capita/day)",1.9,1.8,1.6
"Africa_Southern","Guinea-Bissau","Food supply (kcal/capita/day)",195,187,170
"Africa_Southern","Guinea-Bissau","Food supply quantity (g/capita/day)",61,59,55
"Africa_Southern","Guinea-Bissau","Protein supply quantity (g/capita/day)",5.7,5.5,5.1
"Africa_Southern","Guinea","Fat supply quantity (g/capita/day)",0.4,0.4,0.3
"Africa_Southern","Guinea","Food supply (kcal/capita/day)",56,51,49
"Africa_Southern","Guinea","Food supply quantity (g/capita/day)",17,15,15
"Africa_Southern","Guinea","Protein supply quantity (g/capita/day)",3.3,3,2.9
"Africa_Southern","Guyana","Fat supply quantity (g/capita/day)",0.3,0.4,0.3
"Africa_Southern","Guyana","Food supply (kcal/capita/day)",22,32,21
"Africa_Southern","Guyana","Food supply quantity (g/capita/day)",6,9,6
"Africa_Southern","Guyana","Protein supply quantity (g/capita/day)",1.3,1.8,1.2
"Africa_Southern","Haiti","Fat supply quantity (g/capita/day)",0.4,0.5,0.4
"Africa_Southern","Haiti","Food supply (kcal/capita/day)",62,78,66
"Africa_Southern","Haiti","Food supply quantity (g/capita/day)",19,24,20
"Africa_Southern","Haiti","Protein supply quantity (g/capita/day)",2.7,3.5,3.1
"Africa_Southern","Honduras","Fat supply quantity (g/capita/day)",0.4,0.3,0.2
"Africa_Southern","Honduras","Food supply (kcal/capita/day)",32,19,11
"Africa_Southern","Honduras","Food supply quantity (g/capita/day)",10,6,3
"Africa_Southern","Honduras","Protein supply quantity (g/capita/day)",0.8,0.5,0.3
"Africa_Southern","Hungary","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Hungary","Food supply (kcal/capita/day)",3,3,2
"Africa_Southern","Hungary","Food supply quantity (g/capita/day)",1,1,1
"Africa_Southern","Hungary","Protein supply quantity (g/capita/day)",0.2,0.2,0.2
"Africa_Southern","Iceland","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Iceland","Food supply (kcal/capita/day)",1,1,1
"Africa_Southern","Iceland","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Iceland","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","India","Fat supply quantity (g/capita/day)",4,4.6,4.8
"Africa_Southern","India","Food supply (kcal/capita/day)",209,217,230
"Africa_Southern","India","Food supply quantity (g/capita/day)",61,61,66
"Africa_Southern","India","Protein supply quantity (g/capita/day)",7.9,7.8,8.4
"Africa_Southern","Indonesia","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Indonesia","Food supply (kcal/capita/day)",1,1,2
"Africa_Southern","Indonesia","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Indonesia","Protein supply quantity (g/capita/day)",0,0,0.1
"Africa_Southern","Iran (Islamic Republic of)","Fat supply quantity (g/capita/day)",0.4,0.5,0.5
"Africa_Southern","Iran (Islamic Republic of)","Food supply (kcal/capita/day)",38,58,61
"Africa_Southern","Iran (Islamic Republic of)","Food supply quantity (g/capita/day)",10,16,17
"Africa_Southern","Iran (Islamic Republic of)","Protein supply quantity (g/capita/day)",2.3,3.6,3.8
"Africa_Southern","Iraq","Fat supply quantity (g/capita/day)",0.3,0.7,0.4
"Africa_Southern","Iraq","Food supply (kcal/capita/day)",23,31,24
"Africa_Southern","Iraq","Food supply quantity (g/capita/day)",6,8,6
"Africa_Southern","Iraq","Protein supply quantity (g/capita/day)",1.4,1.8,1.4
"Africa_Southern","Ireland","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Ireland","Food supply (kcal/capita/day)",1,1,1
"Africa_Southern","Ireland","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Ireland","Protein supply quantity (g/capita/day)",0,0.1,0.1
"Africa_Southern","Israel","Fat supply quantity (g/capita/day)",1.4,1.1,1.2
"Africa_Southern","Israel","Food supply (kcal/capita/day)",74,64,67
"Africa_Southern","Israel","Food supply quantity (g/capita/day)",20,18,18
"Africa_Southern","Israel","Protein supply quantity (g/capita/day)",4.1,3.6,3.7
"Africa_Southern","Italy","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Italy","Food supply (kcal/capita/day)",23,23,20
"Africa_Southern","Italy","Food supply quantity (g/capita/day)",7,7,6
"Africa_Southern","Italy","Protein supply quantity (g/capita/day)",1.5,1.5,1.3
"Africa_Southern","Jamaica","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Jamaica","Food supply (kcal/capita/day)",5,5,6
"Africa_Southern","Jamaica","Food supply quantity (g/capita/day)",2,2,2
"Africa_Southern","Jamaica","Protein supply quantity (g/capita/day)",0.3,0.3,0.4
"Africa_Southern","Japan","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Japan","Food supply (kcal/capita/day)",2,2,2
"Africa_Southern","Japan","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Japan","Protein supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Jordan","Fat supply quantity (g/capita/day)",0.5,0.5,0.6
"Africa_Southern","Jordan","Food supply (kcal/capita/day)",65,68,70
"Africa_Southern","Jordan","Food supply quantity (g/capita/day)",18,19,20
"Africa_Southern","Jordan","Protein supply quantity (g/capita/day)",4,4.2,4.4
"Africa_Southern","Kazakhstan","Fat supply quantity (g/capita/day)",3.7,4.1,1.7
"Africa_Southern","Kazakhstan","Food supply (kcal/capita/day)",35,40,18
"Africa_Southern","Kazakhstan","Food supply quantity (g/capita/day)",5,5,3
"Africa_Southern","Kazakhstan","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Kenya","Fat supply quantity (g/capita/day)",0.5,0.5,0.6
"Africa_Southern","Kenya","Food supply (kcal/capita/day)",53,58,61
"Africa_Southern","Kenya","Food supply quantity (g/capita/day)",17,18,18
"Africa_Southern","Kenya","Protein supply quantity (g/capita/day)",2.5,3,2.9
"Africa_Southern","Kiribati","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Kiribati","Food supply (kcal/capita/day)",0,0,0
"Africa_Southern","Kiribati","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Kiribati","Protein supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Kuwait","Fat supply quantity (g/capita/day)",0.3,0.4,0.3
"Africa_Southern","Kuwait","Food supply (kcal/capita/day)",37,43,45
"Africa_Southern","Kuwait","Food supply quantity (g/capita/day)",11,12,13
"Africa_Southern","Kuwait","Protein supply quantity (g/capita/day)",2.3,2.7,3
"Africa_Southern","Kyrgyzstan","Fat supply quantity (g/capita/day)",6,7.6,5.9
"Africa_Southern","Kyrgyzstan","Food supply (kcal/capita/day)",53,67,52
"Africa_Southern","Kyrgyzstan","Food supply quantity (g/capita/day)",6,8,6
"Africa_Southern","Kyrgyzstan","Protein supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Lao People's Democratic Republic","Fat supply quantity (g/capita/day)",0.4,0.3,0.4
"Africa_Southern","Lao People's Democratic Republic","Food supply (kcal/capita/day)",24,23,24
"Africa_Southern","Lao People's Democratic Republic","Food supply quantity (g/capita/day)",6,6,6
"Africa_Southern","Lao People's Democratic Republic","Protein supply quantity (g/capita/day)",1.4,1.3,1.4
"Africa_Southern","Latvia","Fat supply quantity (g/capita/day)",0.1,0,0
"Africa_Southern","Latvia","Food supply (kcal/capita/day)",0,0,0
"Africa_Southern","Latvia","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Latvia","Protein supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Lebanon","Fat supply quantity (g/capita/day)",0.5,0.4,0.4
"Africa_Southern","Lebanon","Food supply (kcal/capita/day)",57,56,60
"Africa_Southern","Lebanon","Food supply quantity (g/capita/day)",16,16,17
"Africa_Southern","Lebanon","Protein supply quantity (g/capita/day)",3.6,3.6,3.9
"Africa_Southern","Lesotho","Fat supply quantity (g/capita/day)",1.1,0.8,0.4
"Africa_Southern","Lesotho","Food supply (kcal/capita/day)",119,84,37
"Africa_Southern","Lesotho","Food supply quantity (g/capita/day)",41,29,13
"Africa_Southern","Lesotho","Protein supply quantity (g/capita/day)",3.7,2.6,1.2
"Africa_Southern","Liberia","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Liberia","Food supply (kcal/capita/day)",22,18,19
"Africa_Southern","Liberia","Food supply quantity (g/capita/day)",7,5,6
"Africa_Southern","Liberia","Protein supply quantity (g/capita/day)",1.4,1.2,1.2
"Africa_Southern","Libya","Fat supply quantity (g/capita/day)",0.1,0,0.1
"Africa_Southern","Libya","Food supply (kcal/capita/day)",20,5,10
"Africa_Southern","Libya","Food supply quantity (g/capita/day)",6,1,3
"Africa_Southern","Libya","Protein supply quantity (g/capita/day)",1.3,0.3,0.6
"Africa_Southern","Lithuania","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Lithuania","Food supply (kcal/capita/day)",1,1,1
"Africa_Southern","Lithuania","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Lithuania","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Luxembourg","Fat supply quantity (g/capita/day)",0.1,0,0
"Africa_Southern","Luxembourg","Food supply (kcal/capita/day)",8,4,4
"Africa_Southern","Luxembourg","Food supply quantity (g/capita/day)",2,1,1
"Africa_Southern","Luxembourg","Protein supply quantity (g/capita/day)",0.6,0.3,0.2
"Africa_Southern","Madagascar","Fat supply quantity (g/capita/day)",0.3,0.2,0.2
"Africa_Southern","Madagascar","Food supply (kcal/capita/day)",7,8,9
"Africa_Southern","Madagascar","Food supply quantity (g/capita/day)",3,2,3
"Africa_Southern","Madagascar","Protein supply quantity (g/capita/day)",0.3,0.4,0.4
"Africa_Southern","Malawi","Fat supply quantity (g/capita/day)",1.2,1.3,2.2
"Africa_Southern","Malawi","Food supply (kcal/capita/day)",103,133,170
"Africa_Southern","Malawi","Food supply quantity (g/capita/day)",31,38,47
"Africa_Southern","Malawi","Protein supply quantity (g/capita/day)",4.9,6.7,8
"Africa_Southern","Malaysia","Fat supply quantity (g/capita/day)",0.1,0.3,0.3
"Africa_Southern","Malaysia","Food supply (kcal/capita/day)",7,10,12
"Africa_Southern","Malaysia","Food supply quantity (g/capita/day)",2,2,3
"Africa_Southern","Malaysia","Protein supply quantity (g/capita/day)",0.4,0.5,0.6
"Africa_Southern","Maldives","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Africa_Southern","Maldives","Food supply (kcal/capita/day)",27,29,33
"Africa_Southern","Maldives","Food supply quantity (g/capita/day)",8,9,10
"Africa_Southern","Maldives","Protein supply quantity (g/capita/day)",1.5,1.7,1.8
"Africa_Southern","Mali","Fat supply quantity (g/capita/day)",15,15.1,15.3
"Africa_Southern","Mali","Food supply (kcal/capita/day)",989,1009,1023
"Africa_Southern","Mali","Food supply quantity (g/capita/day)",324,330,335
"Africa_Southern","Mali","Protein supply quantity (g/capita/day)",27.4,28.3,28.5
"Africa_Southern","Malta","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Africa_Southern","Malta","Food supply (kcal/capita/day)",22,22,21
"Africa_Southern","Malta","Food supply quantity (g/capita/day)",6,6,6
"Africa_Southern","Malta","Protein supply quantity (g/capita/day)",1.5,1.5,1.5
"Africa_Southern","Mauritania","Fat supply quantity (g/capita/day)",1.8,2,1.9
"Africa_Southern","Mauritania","Food supply (kcal/capita/day)",213,239,212
"Africa_Southern","Mauritania","Food supply quantity (g/capita/day)",67,75,68
"Africa_Southern","Mauritania","Protein supply quantity (g/capita/day)",8.4,9.6,8.3
"Africa_Southern","Mauritius","Fat supply quantity (g/capita/day)",0.3,0.4,0.3
"Africa_Southern","Mauritius","Food supply (kcal/capita/day)",57,61,51
"Africa_Southern","Mauritius","Food supply quantity (g/capita/day)",16,17,15
"Africa_Southern","Mauritius","Protein supply quantity (g/capita/day)",3.8,4,3.4
"Africa_Southern","Mexico","Fat supply quantity (g/capita/day)",0.7,0.8,1.4
"Africa_Southern","Mexico","Food supply (kcal/capita/day)",20,20,25
"Africa_Southern","Mexico","Food supply quantity (g/capita/day)",5,5,5
"Africa_Southern","Mexico","Protein supply quantity (g/capita/day)",1.2,1.2,1.2
"Africa_Southern","Mongolia","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Mongolia","Food supply (kcal/capita/day)",4,4,4
"Africa_Southern","Mongolia","Food supply quantity (g/capita/day)",1,1,1
"Africa_Southern","Mongolia","Protein supply quantity (g/capita/day)",0.3,0.3,0.3
"Africa_Southern","Montenegro","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Montenegro","Food supply (kcal/capita/day)",0,0,0
"Africa_Southern","Montenegro","Food supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Montenegro","Protein supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Morocco","Fat supply quantity (g/capita/day)",0.4,0.4,0.4
"Africa_Southern","Morocco","Food supply (kcal/capita/day)",58,69,68
"Africa_Southern","Morocco","Food supply quantity (g/capita/day)",17,20,19
"Africa_Southern","Morocco","Protein supply quantity (g/capita/day)",3.6,4.2,4.2
"Africa_Southern","Mozambique","Fat supply quantity (g/capita/day)",3.3,2.3,2.5
"Africa_Southern","Mozambique","Food supply (kcal/capita/day)",207,173,187
"Africa_Southern","Mozambique","Food supply quantity (g/capita/day)",61,54,57
"Africa_Southern","Mozambique","Protein supply quantity (g/capita/day)",8.2,6.5,7.4
"Africa_Southern","Myanmar","Fat supply quantity (g/capita/day)",2.2,3.1,3.8
"Africa_Southern","Myanmar","Food supply (kcal/capita/day)",130,144,148
"Africa_Southern","Myanmar","Food supply quantity (g/capita/day)",35,38,38
"Africa_Southern","Myanmar","Protein supply quantity (g/capita/day)",6.5,6.9,6.8
"Africa_Southern","Namibia","Fat supply quantity (g/capita/day)",3.2,3.8,2.6
"Africa_Southern","Namibia","Food supply (kcal/capita/day)",288,283,269
"Africa_Southern","Namibia","Food supply quantity (g/capita/day)",89,87,84
"Africa_Southern","Namibia","Protein supply quantity (g/capita/day)",10.5,9.9,9.7
"Africa_Southern","Nepal","Fat supply quantity (g/capita/day)",1.2,1.1,1.2
"Africa_Southern","Nepal","Food supply (kcal/capita/day)",147,143,161
"Africa_Southern","Nepal","Food supply quantity (g/capita/day)",46,45,52
"Africa_Southern","Nepal","Protein supply quantity (g/capita/day)",6.5,6.2,7.6
"Africa_Southern","Netherlands","Fat supply quantity (g/capita/day)",0,0,0
"Africa_Southern","Netherlands","Food supply (kcal/capita/day)",1,3,3
"Africa_Southern","Netherlands","Food supply quantity (g/capita/day)",0,1,1
"Africa_Southern","Netherlands","Protein supply quantity (g/capita/day)",0.1,0.2,0.2
"Africa_Southern","New Caledonia","Fat supply quantity (g/capita/day)",0.1,0,0
"Africa_Southern","New Caledonia","Food supply (kcal/capita/day)",13,12,10
"Africa_Southern","New Caledonia","Food supply quantity (g/capita/day)",4,4,3
"Africa_Southern","New Caledonia","Protein supply quantity (g/capita/day)",0.8,0.7,0.6
