"Item","Average","Region","Element","Region_crops"
"Onions",20.0971074097372,"Asia_Central","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.0316516002922378,"America_South_tropical","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0316516002922378,"America_South_tropical","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",20.3494625664423,"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",20.3494625664423,"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.0954938454988464,"Europe_Eastern_north","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0954938454988464,"Europe_Eastern_north","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0.0202797009331082,"Africa_East","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0202797009331082,"Africa_East","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",17.3584260340688,"Europe_Western_north","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",17.3584260340688,"Europe_Western_north","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.145094367466565,"Asia_Central","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.145094367466565,"Asia_Central","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0.3,"America_North","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.3,"America_North","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",18.6584531343779,"Africa_West","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",18.6584531343779,"Africa_West","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0,"Africa_Indian_Ocean_Islands","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0,"Africa_Indian_Ocean_Islands","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",25.5706468809087,"Europe_Western_south","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",25.5706468809087,"Europe_Western_south","Food supply quantity (g/capita/day)","Asia_West"
"Onions",13.3745444809092,"Asia_East","Food supply (kcal/capita/day)","Asia_Central"
"Onions",13.3745444809092,"Asia_East","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.0908550829836562,"Europe_Eastern_south","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0908550829836562,"Europe_Eastern_south","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",42.6239571698538,"Europe_Eastern_north","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",42.6239571698538,"Europe_Eastern_north","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.00115562812105234,"Africa_Southern","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.00115562812105234,"Africa_Southern","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0,"Africa_Central","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0,"Africa_Central","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0.0944633894013757,"America_South_temperate","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0944633894013757,"America_South_temperate","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",15.5571292692707,"America_Caribbean","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",15.5571292692707,"America_Caribbean","Food supply quantity (g/capita/day)","Asia_West"
"Onions",46.6726614057765,"Europe_Eastern_south","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",46.6726614057765,"Europe_Eastern_south","Food supply quantity (g/capita/day)","Asia_West"
"Onions",7.13771254846469,"Africa_East","Food supply (kcal/capita/day)","Asia_Central"
"Onions",7.13771254846469,"Africa_East","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.0320333457881162,"America_Caribbean","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0320333457881162,"America_Caribbean","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0.0220648861803191,"Africa_Indian_Ocean_Islands","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0220648861803191,"Africa_Indian_Ocean_Islands","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",0.792405674336239,"America_South_andean","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.792405674336239,"America_South_andean","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",9.44252428671998,"Africa_Southern","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",9.44252428671998,"Africa_Southern","Food supply quantity (g/capita/day)","Asia_West"
"Onions",10.7822732442024,"Asia_South","Food supply (kcal/capita/day)","Asia_Central"
"Onions",10.7822732442024,"Asia_South","Food supply (kcal/capita/day)","Asia_West"
"Onions",28.1034487374873,"America_North","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",28.1034487374873,"America_North","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.10489015651954,"Africa_Southern","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.10489015651954,"Africa_Southern","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",0.0419578396175297,"Africa_West","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0419578396175297,"Africa_West","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",7.53095768938347,"Pacific_Region_ausnz","Food supply (kcal/capita/day)","Asia_Central"
"Onions",7.53095768938347,"Pacific_Region_ausnz","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.0282171267253545,"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0282171267253545,"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0.0662006125927584,"Africa_Central","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0662006125927584,"Africa_Central","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",2.30919028364798,"Africa_Central","Food supply (kcal/capita/day)","Asia_Central"
"Onions",2.30919028364798,"Africa_Central","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.398314294010451,"America_South_temperate","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.398314294010451,"America_South_temperate","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",53.655412958541,"Mediterranean_SouthandEast","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",53.655412958541,"Mediterranean_SouthandEast","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.0958859692265596,"Asia_East","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0958859692265596,"Asia_East","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",45.5053026717734,"America_South_andean","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",45.5053026717734,"America_South_andean","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.0836773076598164,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0836773076598164,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",2.98583975622871,"Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",2.98583975622871,"Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)","Asia_West"
"Onions",5.92497479890834,"Africa_Central","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",5.92497479890834,"Africa_Central","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.213861355750378,"Africa_West","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.213861355750378,"Africa_West","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",0.0285422512703779,"Europe_Western_north","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0285422512703779,"Europe_Western_north","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",4.39533709698621,"Pacific_Region_tropical","Food supply (kcal/capita/day)","Asia_Central"
"Onions",4.39533709698621,"Pacific_Region_tropical","Food supply (kcal/capita/day)","Asia_West"
"Onions",21.4554007728212,"Mediterranean_SouthandEast","Food supply (kcal/capita/day)","Asia_Central"
"Onions",21.4554007728212,"Mediterranean_SouthandEast","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.236505364155259,"Africa_East","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.236505364155259,"Africa_East","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",5.15636199282662,"Asia_Southeast","Food supply (kcal/capita/day)","Asia_Central"
"Onions",5.15636199282662,"Asia_Southeast","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.32178709751889,"America_South_tropical","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.32178709751889,"America_South_tropical","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",0.809045826795573,"Africa_Indian_Ocean_Islands","Food supply (kcal/capita/day)","Asia_Central"
"Onions",0.809045826795573,"Africa_Indian_Ocean_Islands","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.0930236850009461,"Asia_South","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0930236850009461,"Asia_South","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",11.5465601928088,"Pacific_Region_tropical","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",11.5465601928088,"Pacific_Region_tropical","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.0236908533016072,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0236908533016072,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0.470517642441559,"Europe_Eastern_north","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.470517642441559,"Europe_Eastern_north","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",17.759526598591,"Africa_East","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",17.759526598591,"Africa_East","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.216596484536371,"Europe_Western_north","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.216596484536371,"Europe_Western_north","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",0.0314418022165126,"Europe_Western_south","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0314418022165126,"Europe_Western_south","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",13.4988243688783,"Asia_West","Food supply (kcal/capita/day)","Asia_Central"
"Onions",13.4988243688783,"Asia_West","Food supply (kcal/capita/day)","Asia_West"
"Onions",30.8762824348792,"America_South_temperate","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",30.8762824348792,"America_South_temperate","Food supply quantity (g/capita/day)","Asia_West"
"Onions",10.0547417894304,"Europe_Western_south","Food supply (kcal/capita/day)","Asia_Central"
"Onions",10.0547417894304,"Europe_Western_south","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.0136164585017063,"Asia_Southeast","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0136164585017063,"Asia_Southeast","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0.0915512711190256,"Mediterranean_SouthandEast","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0915512711190256,"Mediterranean_SouthandEast","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0.649892261482244,"Europe_Eastern_south","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.649892261482244,"Europe_Eastern_south","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",23.9874948652699,"Pacific_Region_ausnz","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",23.9874948652699,"Pacific_Region_ausnz","Food supply quantity (g/capita/day)","Asia_West"
"Onions",6.36298483741373,"America_Caribbean","Food supply (kcal/capita/day)","Asia_Central"
"Onions",6.36298483741373,"America_Caribbean","Food supply (kcal/capita/day)","Asia_West"
"Onions",17.5695477704714,"Europe_Eastern_south","Food supply (kcal/capita/day)","Asia_Central"
"Onions",17.5695477704714,"Europe_Eastern_south","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.393658321864185,"Asia_South","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.393658321864185,"Asia_South","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",0.175354536696735,"Pacific_Region_tropical","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.175354536696735,"Pacific_Region_tropical","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",0.325267989173698,"Europe_Western_south","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.325267989173698,"Europe_Western_south","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",6.61304511535998,"America_Central_and_Mexico","Food supply (kcal/capita/day)","Asia_Central"
"Onions",6.61304511535998,"America_Central_and_Mexico","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.2026583057917,"America_Caribbean","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.2026583057917,"America_Caribbean","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",22.6233506765872,"America_South_tropical","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",22.6233506765872,"America_South_tropical","Food supply quantity (g/capita/day)","Asia_West"
"Onions",3.69105913727698,"Africa_Southern","Food supply (kcal/capita/day)","Asia_Central"
"Onions",3.69105913727698,"Africa_Southern","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.714116887258095,"Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.714116887258095,"Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",6.83443271593608,"Europe_Western_north","Food supply (kcal/capita/day)","Asia_Central"
"Onions",6.83443271593608,"Europe_Western_north","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.0790825957801315,"Asia_West","Fat supply quantity (g/capita/day)","Asia_Central"
"Onions",0.0790825957801315,"Asia_West","Fat supply quantity (g/capita/day)","Asia_West"
"Onions",0.719053367413666,"Asia_Central","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.719053367413666,"Asia_Central","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",6.18942560016256,"Africa_West","Food supply (kcal/capita/day)","Asia_Central"
"Onions",6.18942560016256,"Africa_West","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.27892435858713,"Pacific_Region_ausnz","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.27892435858713,"Pacific_Region_ausnz","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",0.228751515322434,"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.228751515322434,"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",13.9743856700443,"Europe_Eastern_north","Food supply (kcal/capita/day)","Asia_Central"
"Onions",13.9743856700443,"Europe_Eastern_north","Food supply (kcal/capita/day)","Asia_West"
"Onions",0.56489536478756,"Asia_East","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.56489536478756,"Asia_East","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",64.8462365320751,"Asia_Central","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",64.8462365320751,"Asia_Central","Food supply quantity (g/capita/day)","Asia_West"
"Onions",33.2354707193569,"Asia_West","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",33.2354707193569,"Asia_West","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.47380081901971,"Asia_West","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.47380081901971,"Asia_West","Protein supply quantity (g/capita/day)","Asia_West"
"Onions",13.6701622371787,"Asia_Southeast","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",13.6701622371787,"Asia_Southeast","Food supply quantity (g/capita/day)","Asia_West"
"Onions",28.3778508504987,"Asia_South","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",28.3778508504987,"Asia_South","Food supply quantity (g/capita/day)","Asia_West"
"Onions",35.9281536567979,"Asia_East","Food supply quantity (g/capita/day)","Asia_Central"
"Onions",35.9281536567979,"Asia_East","Food supply quantity (g/capita/day)","Asia_West"
"Onions",0.226341608153623,"Asia_Southeast","Protein supply quantity (g/capita/day)","Asia_Central"
"Onions",0.226341608153623,"Asia_Southeast","Protein supply quantity (g/capita/day)","Asia_West"
"Oranges & mandarines",0.0325945441446971,"Africa_Southern","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.420197070584777,"America_North","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0,"Europe_Eastern_north","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0,"Asia_Central","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0028788149195475,"Africa_Central","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0,"Asia_South","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.122010227804939,"Europe_Eastern_north","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0716334297478553,"Europe_Western_north","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0154646158968558,"Africa_West","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0,"Africa_East","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",4.56705375825706,"Asia_Southeast","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",86.1881163108167,"Europe_Western_north","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.269290652261088,"America_South_andean","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",116.107581640952,"Europe_Western_south","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0677741266467411,"Europe_Eastern_south","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.31533316769188,"Europe_Western_north","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.133517800869872,"Europe_Western_south","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.202498199850664,"America_Caribbean","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",48.687305129589,"Pacific_Region_ausnz","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",21.7089815966131,"Pacific_Region_tropical","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0,"Africa_Indian_Ocean_Islands","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",11.8683337326679,"Asia_West","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",62.6802391674565,"Mediterranean_SouthandEast","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",56.5520717175547,"Europe_Eastern_south","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",23.6263190069242,"Europe_Eastern_north","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.129126238237928,"Mediterranean_SouthandEast","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0833367042147342,"America_South_tropical","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",24.1740568281976,"America_North","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0.485047141669472,"America_South_tropical","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",47.5797594884448,"America_South_temperate","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.1,"America_North","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.247365981941422,"America_South_temperate","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.343417677771232,"Mediterranean_SouthandEast","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.000421609894589837,"Africa_Southern","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",83.4663292290577,"America_North","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",22.9782903615116,"America_South_andean","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",2.08746286261746,"Africa_Central","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",1.52600971979307,"Asia_Central","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0.276015119254353,"Europe_Eastern_south","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",1.18021806273129,"Africa_East","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",2.74021628758268,"Africa_Indian_Ocean_Islands","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",96.960156903889,"America_South_tropical","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.544835359187927,"Africa_Central","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0.00117249399923514,"Asia_East","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0718374540952755,"America_South_temperate","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.194559102607681,"Pacific_Region_ausnz","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.01531051356662,"Africa_West","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",12.4516611682847,"America_South_temperate","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",9.34936069767118,"Africa_Indian_Ocean_Islands","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.00551622154507976,"Africa_Indian_Ocean_Islands","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",8.7005128862374,"Asia_East","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0,"Asia_Southeast","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",6.67678999786526,"Europe_Eastern_north","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",2.20813557477282,"Africa_Southern","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0.0326217024864609,"Asia_Central","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",5.29106202982464,"Asia_Central","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.019700932892412,"America_Caribbean","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",61.6505077627057,"America_South_andean","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0567809445135818,"Pacific_Region_tropical","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.602379175509637,"Europe_Western_south","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",26.8788401898314,"America_South_tropical","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0.372441758190268,"America_Central_and_Mexico","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",8.06001726978352,"Africa_Southern","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",4.43172564739656,"Africa_East","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",30.1778053304518,"Asia_East","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",15.2251227785664,"Europe_Eastern_south","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",1.69698643133855,"Africa_West","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0.158338885431804,"Asia_East","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0877842429293272,"Asia_South","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.00203111936225571,"America_Central_and_Mexico","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0479573075137744,"America_South_andean","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",31.0733966560097,"Europe_Western_south","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",2.47562447914915,"Asia_South","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0.0796614975708876,"Asia_West","Fat supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",5.86831771761851,"Africa_West","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",72.6504038733081,"America_Central_and_Mexico","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",9.79964767241458,"Asia_South","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",17.6985909241324,"Asia_Southeast","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",18.254472855259,"Europe_Western_north","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",10.4679226028742,"America_Caribbean","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0.0838628113277465,"Asia_Southeast","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",38.0657224373431,"America_Caribbean","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",18.4471431719751,"Mediterranean_SouthandEast","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",18.9004100993621,"America_Central_and_Mexico","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",0.00863644484500694,"Africa_Central","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.0202797009331082,"Africa_East","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",40.786859532361,"Asia_West","Food supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",0.25664995972654,"Asia_West","Protein supply quantity (g/capita/day)","Asia_East"
"Oranges & mandarines",13.2382743574037,"Pacific_Region_ausnz","Food supply (kcal/capita/day)","Asia_East"
"Oranges & mandarines",3.2988205058724,"Pacific_Region_tropical","Food supply (kcal/capita/day)","Asia_East"
"Palm oil",12.1497658687515,"Africa_Central","Food supply quantity (g/capita/day)","America_South_tropical"
"Palm oil",12.1497658687515,"Africa_Central","Food supply quantity (g/capita/day)","Africa_West"
"Palm oil",12.1497658687515,"Africa_Central","Food supply quantity (g/capita/day)","Africa_Central"
"Palm oil",12.1497658687515,"Africa_Central","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Palm oil",12.5658549953537,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","America_South_tropical"
"Palm oil",12.5658549953537,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","Africa_West"
"Palm oil",12.5658549953537,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","Africa_Central"
"Palm oil",12.5658549953537,"Pacific_Region_ausnz","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
"Palm oil",0,"Africa_Southern","Protein supply quantity (g/capita/day)","America_South_tropical"
"Palm oil",0,"Africa_Southern","Protein supply quantity (g/capita/day)","Africa_West"
"Palm oil",0,"Africa_Southern","Protein supply quantity (g/capita/day)","Africa_Central"
"Palm oil",0,"Africa_Southern","Protein supply quantity (g/capita/day)","America_Central_and_Mexico"
"Palm oil",7.13960391533493,"Africa_East","Food supply quantity (g/capita/day)","America_South_tropical"
"Palm oil",7.13960391533493,"Africa_East","Food supply quantity (g/capita/day)","Africa_West"
"Palm oil",7.13960391533493,"Africa_East","Food supply quantity (g/capita/day)","Africa_Central"
"Palm oil",7.13960391533493,"Africa_East","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Palm oil",0.197043936720958,"America_North","Food supply quantity (g/capita/day)","America_South_tropical"
"Palm oil",0.197043936720958,"America_North","Food supply quantity (g/capita/day)","Africa_West"
"Palm oil",0.197043936720958,"America_North","Food supply quantity (g/capita/day)","Africa_Central"
"Palm oil",0.197043936720958,"America_North","Food supply quantity (g/capita/day)","America_Central_and_Mexico"
"Palm oil",2.3318830601276,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","America_South_tropical"
"Palm oil",2.3318830601276,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","Africa_West"
"Palm oil",2.3318830601276,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","Africa_Central"
"Palm oil",2.3318830601276,"Pacific_Region_tropical","Fat supply quantity (g/capita/day)","America_Central_and_Mexico"
