"Element","Item","Average","R_origin","R_recipients"
"Fat supply quantity (g/capita/day)","Sunflower",21.6208132447507,"America_North","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)",NA,NA,"America_South_andean","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Tea",0,"America_South_temperate","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Palm oil",9.44701466140803,"America_South_tropical","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Cottonseed oil",4.66978425423648,"America_South_tropical","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Cocoa beans",1.23215745947574,"America_South_tropical","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Groundnut",1.13193067063127,"America_South_tropical","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Wheat",4.75229096523253,"Asia_Central","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Soybean",5.36537685925606,"Asia_East","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Sesame",1.34967534878937,"Asia_South","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)",NA,NA,"Asia_Southeast","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Olives",9.88593629033051,"Asia_West","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Wheat",4.75229096523253,"Asia_West","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Sesame",1.34967534878937,"Asia_West","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Eastern_north","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Olives",9.88593629033051,"Europe_Eastern_south","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Western_north","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Olives",9.88593629033051,"Europe_Western_south","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Olives",9.88593629033051,"Mediterranean_SouthandEast","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Wheat",4.75229096523253,"Mediterranean_SouthandEast","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","NA",NA,"Pacific_Region_ausnz","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)",NA,NA,"Pacific_Region_tropical","Europe_Eastern_south"
"Fat supply quantity (g/capita/day)","Palm oil",5.43211971196654,"Africa_Central","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Olives",3.14645591235809,"Africa_East","Europe_Western_north"
"Fat supply quantity (g/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","Europe_Western_north"
"Fat supply quantity (g/capita/day)",NA,NA,"Africa_Southern","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Palm oil",5.43211971196654,"Africa_West","Europe_Western_north"
"Fat supply quantity (g/capita/day)",NA,NA,"America_Caribbean","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Palm oil",5.43211971196654,"America_Central_and_Mexico","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Cocoa beans",2.22032609421905,"America_Central_and_Mexico","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Maize",1.30779137153225,"America_Central_and_Mexico","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Sunflower",9.62480077668756,"America_North","Europe_Western_north"
"Fat supply quantity (g/capita/day)",NA,NA,"America_South_andean","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Tea",0,"America_South_temperate","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Palm oil",5.43211971196654,"America_South_tropical","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Groundnut",2.40441948801451,"America_South_tropical","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Cocoa beans",2.22032609421905,"America_South_tropical","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Wheat",3.14612859224941,"Asia_Central","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Soybean",11.1182737058063,"Asia_East","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Coconuts",2.86923596393233,"Asia_South","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Coconuts",2.86923596393233,"Asia_Southeast","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Olives",3.14645591235809,"Asia_West","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Wheat",3.14612859224941,"Asia_West","Europe_Western_north"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Eastern_north","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Rape & mustard",13.9596943417724,"Europe_Eastern_south","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Olives",3.14645591235809,"Europe_Eastern_south","Europe_Western_north"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Western_north","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Rape & mustard",13.9596943417724,"Europe_Western_south","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Olives",3.14645591235809,"Europe_Western_south","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Rape & mustard",13.9596943417724,"Mediterranean_SouthandEast","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Olives",3.14645591235809,"Mediterranean_SouthandEast","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Wheat",3.14612859224941,"Mediterranean_SouthandEast","Europe_Western_north"
"Fat supply quantity (g/capita/day)","NA",NA,"Pacific_Region_ausnz","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Coconuts",2.86923596393233,"Pacific_Region_tropical","Europe_Western_north"
"Fat supply quantity (g/capita/day)","Palm oil",2.64410424261031,"Africa_Central","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Olives",24.611295989816,"Africa_East","Europe_Western_south"
"Fat supply quantity (g/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","Europe_Western_south"
"Fat supply quantity (g/capita/day)",NA,NA,"Africa_Southern","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Palm oil",2.64410424261031,"Africa_West","Europe_Western_south"
"Fat supply quantity (g/capita/day)",NA,NA,"America_Caribbean","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Palm oil",2.64410424261031,"America_Central_and_Mexico","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Maize",2.26646508231758,"America_Central_and_Mexico","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Cocoa beans",1.37842148499896,"America_Central_and_Mexico","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Sunflower",17.5264380904015,"America_North","Europe_Western_south"
"Fat supply quantity (g/capita/day)",NA,NA,"America_South_andean","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Tea",0,"America_South_temperate","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Palm oil",2.64410424261031,"America_South_tropical","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Groundnut",1.86683334006429,"America_South_tropical","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Cocoa beans",1.37842148499896,"America_South_tropical","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Wheat",3.57536077686121,"Asia_Central","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Soybean",14.9535072219593,"Asia_East","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Coconuts",2.57719892570894,"Asia_South","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Coconuts",2.57719892570894,"Asia_Southeast","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Olives",24.611295989816,"Asia_West","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Wheat",3.57536077686121,"Asia_West","Europe_Western_south"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Eastern_north","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Olives",24.611295989816,"Europe_Eastern_south","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Rape & mustard",3.8737291383548,"Europe_Eastern_south","Europe_Western_south"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Western_north","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Olives",24.611295989816,"Europe_Western_south","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Rape & mustard",3.8737291383548,"Europe_Western_south","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Olives",24.611295989816,"Mediterranean_SouthandEast","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Rape & mustard",3.8737291383548,"Mediterranean_SouthandEast","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Wheat",3.57536077686121,"Mediterranean_SouthandEast","Europe_Western_south"
"Fat supply quantity (g/capita/day)","NA",NA,"Pacific_Region_ausnz","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Coconuts",2.57719892570894,"Pacific_Region_tropical","Europe_Western_south"
"Fat supply quantity (g/capita/day)","Palm oil",5.32696672871536,"Africa_Central","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Olives",7.11543018292972,"Africa_East","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Cottonseed oil",2.798787471718,"Africa_East","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Sesame",1.43050524777512,"Africa_East","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Cottonseed oil",2.798787471718,"Africa_Southern","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Palm oil",5.32696672871536,"Africa_West","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Cottonseed oil",2.798787471718,"America_Caribbean","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Maize",5.33657097534118,"America_Central_and_Mexico","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Palm oil",5.32696672871536,"America_Central_and_Mexico","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Cottonseed oil",2.798787471718,"America_Central_and_Mexico","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Sunflower",10.2222306357791,"America_North","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)",NA,NA,"America_South_andean","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Tea",0,"America_South_temperate","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Palm oil",5.32696672871536,"America_South_tropical","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Cottonseed oil",2.798787471718,"America_South_tropical","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Groundnut",1.52577572279293,"America_South_tropical","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Wheat",5.6939744682509,"Asia_Central","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Soybean",11.993800312252,"Asia_East","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Sesame",1.43050524777512,"Asia_South","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)",NA,NA,"Asia_Southeast","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Olives",7.11543018292972,"Asia_West","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Wheat",5.6939744682509,"Asia_West","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Sesame",1.43050524777512,"Asia_West","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Eastern_north","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Olives",7.11543018292972,"Europe_Eastern_south","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Western_north","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Olives",7.11543018292972,"Europe_Western_south","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Olives",7.11543018292972,"Mediterranean_SouthandEast","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Wheat",5.6939744682509,"Mediterranean_SouthandEast","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","NA",NA,"Pacific_Region_ausnz","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)",NA,NA,"Pacific_Region_tropical","Mediterranean_SouthandEast"
"Fat supply quantity (g/capita/day)","Palm oil",12.5658549953537,"Africa_Central","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Cottonseed oil",5.8730462802077,"Africa_East","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Olives",4.40619153787669,"Africa_East","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Cottonseed oil",5.8730462802077,"Africa_Southern","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Palm oil",12.5658549953537,"Africa_West","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Cottonseed oil",5.8730462802077,"America_Caribbean","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Palm oil",12.5658549953537,"America_Central_and_Mexico","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Cottonseed oil",5.8730462802077,"America_Central_and_Mexico","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Cocoa beans",1.1374610249178,"America_Central_and_Mexico","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Sunflower",3.6279551276092,"America_North","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)",NA,NA,"America_South_andean","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Tea",0,"America_South_temperate","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Palm oil",12.5658549953537,"America_South_tropical","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Cottonseed oil",5.8730462802077,"America_South_tropical","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Groundnut",1.75165718013434,"America_South_tropical","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Cocoa beans",1.1374610249178,"America_South_tropical","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Wheat",2.34015012803158,"Asia_Central","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Soybean",4.04202589865948,"Asia_East","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Coconuts",2.10469025707117,"Asia_South","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Coconuts",2.10469025707117,"Asia_Southeast","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Olives",4.40619153787669,"Asia_West","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Wheat",2.34015012803158,"Asia_West","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Eastern_north","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Rape & mustard",21.1871187146079,"Europe_Eastern_south","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Olives",4.40619153787669,"Europe_Eastern_south","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Western_north","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Rape & mustard",21.1871187146079,"Europe_Western_south","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Olives",4.40619153787669,"Europe_Western_south","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Rape & mustard",21.1871187146079,"Mediterranean_SouthandEast","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Olives",4.40619153787669,"Mediterranean_SouthandEast","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Wheat",2.34015012803158,"Mediterranean_SouthandEast","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","NA",NA,"Pacific_Region_ausnz","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Coconuts",2.10469025707117,"Pacific_Region_tropical","Pacific_Region_ausnz"
"Fat supply quantity (g/capita/day)","Palm oil",2.3318830601276,"Africa_Central","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Rice",1.06757997151205,"Africa_Central","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)",NA,NA,"Africa_East","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)",NA,NA,"Africa_Southern","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Palm oil",2.3318830601276,"Africa_West","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Rice",1.06757997151205,"Africa_West","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)",NA,NA,"America_Caribbean","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Palm oil",2.3318830601276,"America_Central_and_Mexico","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Cocoa beans",1.16479416226535,"America_Central_and_Mexico","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Sunflower",4.85359126181324,"America_North","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)",NA,NA,"America_South_andean","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Tea",0,"America_South_temperate","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Palm oil",2.3318830601276,"America_South_tropical","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Groundnut",2.24374225506183,"America_South_tropical","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Cocoa beans",1.16479416226535,"America_South_tropical","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Wheat",3.40316214626553,"Asia_Central","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Soybean",5.81369498386379,"Asia_East","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Rice",1.06757997151205,"Asia_East","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Coconuts",26.9339575029842,"Asia_South","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Rice",1.06757997151205,"Asia_South","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Coconuts",26.9339575029842,"Asia_Southeast","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Rice",1.06757997151205,"Asia_Southeast","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Wheat",3.40316214626553,"Asia_West","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Eastern_north","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Eastern_south","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Western_north","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)",NA,NA,"Europe_Western_south","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Wheat",3.40316214626553,"Mediterranean_SouthandEast","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","NA",NA,"Pacific_Region_ausnz","Pacific_Region_tropical"
"Fat supply quantity (g/capita/day)","Coconuts",26.9339575029842,"Pacific_Region_tropical","Pacific_Region_tropical"
"Food supply (kcal/capita/day)","Rice",147.875378528722,"Africa_Central","Africa_Central"
"Food supply (kcal/capita/day)","Palm oil",108.107662221588,"Africa_Central","Africa_Central"
"Food supply (kcal/capita/day)","Sorghum",103.073732688275,"Africa_Central","Africa_Central"
"Food supply (kcal/capita/day)","Pulses, other",36.8429069592355,"Africa_Central","Africa_Central"
"Food supply (kcal/capita/day)","Coffee",1.55856112161836,"Africa_Central","Africa_Central"
"Food supply (kcal/capita/day)","Sorghum",103.073732688275,"Africa_East","Africa_Central"
"Food supply (kcal/capita/day)","Pulses, other",36.8429069592355,"Africa_East","Africa_Central"
"Food supply (kcal/capita/day)","Millets",22.3626398116462,"Africa_East","Africa_Central"
"Food supply (kcal/capita/day)","Sesame",12.7125838977203,"Africa_East","Africa_Central"
"Food supply (kcal/capita/day)","Cottonseed oil",7.32750600348814,"Africa_East","Africa_Central"
"Food supply (kcal/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","Africa_Central"
"Food supply (kcal/capita/day)","Sorghum",103.073732688275,"Africa_Southern","Africa_Central"
"Food supply (kcal/capita/day)","Pulses, other",36.8429069592355,"Africa_Southern","Africa_Central"
"Food supply (kcal/capita/day)","Millets",22.3626398116462,"Africa_Southern","Africa_Central"
"Food supply (kcal/capita/day)","Cottonseed oil",7.32750600348814,"Africa_Southern","Africa_Central"
"Food supply (kcal/capita/day)","Rice",147.875378528722,"Africa_West","Africa_Central"
"Food supply (kcal/capita/day)","Palm oil",108.107662221588,"Africa_West","Africa_Central"
"Food supply (kcal/capita/day)","Sorghum",103.073732688275,"Africa_West","Africa_Central"
"Food supply (kcal/capita/day)","Yams",42.4433930792411,"Africa_West","Africa_Central"
"Food supply (kcal/capita/day)","Pulses, other",36.8429069592355,"Africa_West","Africa_Central"
"Food supply (kcal/capita/day)","Roots, other",33.8520868773739,"America_Caribbean","Africa_Central"
"Food supply (kcal/capita/day)","Cottonseed oil",7.32750600348814,"America_Caribbean","Africa_Central"
"Food supply (kcal/capita/day)","Pimento",3.82184520287937,"America_Caribbean","Africa_Central"
"Food supply (kcal/capita/day)","Cassava",428.620857488377,"America_Central_and_Mexico","Africa_Central"
"Food supply (kcal/capita/day)","Maize",297.535525308993,"America_Central_and_Mexico","Africa_Central"
"Food supply (kcal/capita/day)","Palm oil",108.107662221588,"America_Central_and_Mexico","Africa_Central"
"Food supply (kcal/capita/day)","Beans",77.8484321281785,"America_Central_and_Mexico","Africa_Central"
"Food supply (kcal/capita/day)","Sweet potatoes",59.9371962961334,"America_Central_and_Mexico","Africa_Central"
"Food supply (kcal/capita/day)","Grapes",4.42850494411116,"America_North","Africa_Central"
"Food supply (kcal/capita/day)","Sunflower",2.26938711570396,"America_North","Africa_Central"
"Food supply (kcal/capita/day)","Beans",77.8484321281785,"America_South_andean","Africa_Central"
"Food supply (kcal/capita/day)","Potatoes",25.9480017894562,"America_South_andean","Africa_Central"
"Food supply (kcal/capita/day)","Tomatoes",9.03344648462242,"America_South_andean","Africa_Central"
"Food supply (kcal/capita/day)","Tea",0.00353345199730337,"America_South_temperate","Africa_Central"
"Food supply (kcal/capita/day)","Cassava",428.620857488377,"America_South_tropical","Africa_Central"
"Food supply (kcal/capita/day)","Groundnut",108.414241000241,"America_South_tropical","Africa_Central"
"Food supply (kcal/capita/day)","Palm oil",108.107662221588,"America_South_tropical","Africa_Central"
"Food supply (kcal/capita/day)","Sweet potatoes",59.9371962961334,"America_South_tropical","Africa_Central"
"Food supply (kcal/capita/day)","Yams",42.4433930792411,"America_South_tropical","Africa_Central"
"Food supply (kcal/capita/day)","Wheat",202.199207714633,"Asia_Central","Africa_Central"
"Food supply (kcal/capita/day)","Barley",43.9820129231261,"Asia_Central","Africa_Central"
"Food supply (kcal/capita/day)","Onions",2.30919028364798,"Asia_Central","Africa_Central"
"Food supply (kcal/capita/day)","Rice",147.875378528722,"Asia_East","Africa_Central"
"Food supply (kcal/capita/day)","Soybean",37.5253726995981,"Asia_East","Africa_Central"
"Food supply (kcal/capita/day)","Millets",22.3626398116462,"Asia_East","Africa_Central"
"Food supply (kcal/capita/day)","Grapes",4.42850494411116,"Asia_East","Africa_Central"
"Food supply (kcal/capita/day)","Rice",147.875378528722,"Asia_South","Africa_Central"
"Food supply (kcal/capita/day)","Bananas & plantains",128.483103598174,"Asia_South","Africa_Central"
"Food supply (kcal/capita/day)","Sugar",110.593988279072,"Asia_South","Africa_Central"
"Food supply (kcal/capita/day)","Yams",42.4433930792411,"Asia_South","Africa_Central"
"Food supply (kcal/capita/day)","Pulses, other",36.8429069592355,"Asia_South","Africa_Central"
"Food supply (kcal/capita/day)","Rice",147.875378528722,"Asia_Southeast","Africa_Central"
"Food supply (kcal/capita/day)","Bananas & plantains",128.483103598174,"Asia_Southeast","Africa_Central"
"Food supply (kcal/capita/day)","Sugar",110.593988279072,"Asia_Southeast","Africa_Central"
"Food supply (kcal/capita/day)","Yams",42.4433930792411,"Asia_Southeast","Africa_Central"
"Food supply (kcal/capita/day)","Roots, other",33.8520868773739,"Asia_Southeast","Africa_Central"
"Food supply (kcal/capita/day)","Wheat",202.199207714633,"Asia_West","Africa_Central"
"Food supply (kcal/capita/day)","Barley",43.9820129231261,"Asia_West","Africa_Central"
"Food supply (kcal/capita/day)","Pulses, other",36.8429069592355,"Asia_West","Africa_Central"
"Food supply (kcal/capita/day)","Sesame",12.7125838977203,"Asia_West","Africa_Central"
"Food supply (kcal/capita/day)","Grapes",4.42850494411116,"Asia_West","Africa_Central"
"Food supply (kcal/capita/day)","Sugar",110.593988279072,"Europe_Eastern_north","Africa_Central"
"Food supply (kcal/capita/day)","Sugar",110.593988279072,"Europe_Eastern_south","Africa_Central"
"Food supply (kcal/capita/day)","Peas",1.71433739006394,"Europe_Eastern_south","Africa_Central"
"Food supply (kcal/capita/day)","Olives",1.31123933292188,"Europe_Eastern_south","Africa_Central"
"Food supply (kcal/capita/day)","Sugar",110.593988279072,"Europe_Western_north","Africa_Central"
"Food supply (kcal/capita/day)","Sugar",110.593988279072,"Europe_Western_south","Africa_Central"
"Food supply (kcal/capita/day)","Peas",1.71433739006394,"Europe_Western_south","Africa_Central"
"Food supply (kcal/capita/day)","Olives",1.31123933292188,"Europe_Western_south","Africa_Central"
"Food supply (kcal/capita/day)","Wheat",202.199207714633,"Mediterranean_SouthandEast","Africa_Central"
"Food supply (kcal/capita/day)","Sugar",110.593988279072,"Mediterranean_SouthandEast","Africa_Central"
"Food supply (kcal/capita/day)","Barley",43.9820129231261,"Mediterranean_SouthandEast","Africa_Central"
"Food supply (kcal/capita/day)","Pulses, other",36.8429069592355,"Mediterranean_SouthandEast","Africa_Central"
"Food supply (kcal/capita/day)","Grapes",4.42850494411116,"Mediterranean_SouthandEast","Africa_Central"
"Food supply (kcal/capita/day)","NA",NA,"Pacific_Region_ausnz","Africa_Central"
"Food supply (kcal/capita/day)","Roots, other",33.8520868773739,"Pacific_Region_tropical","Africa_Central"
"Food supply (kcal/capita/day)","Coconuts",2.20090387543091,"Pacific_Region_tropical","Africa_Central"
"Food supply (kcal/capita/day)","Sorghum",224.154621275833,"Africa_Central","Africa_East"
"Food supply (kcal/capita/day)","Pulses, other",73.721633250864,"Africa_Central","Africa_East"
"Food supply (kcal/capita/day)","Palm oil",61.7009291753747,"Africa_Central","Africa_East"
"Food supply (kcal/capita/day)","Rice",42.1643717403103,"Africa_Central","Africa_East"
"Food supply (kcal/capita/day)","Sorghum",224.154621275833,"Africa_East","Africa_East"
"Food supply (kcal/capita/day)","Pulses, other",73.721633250864,"Africa_East","Africa_East"
"Food supply (kcal/capita/day)","Millets",51.5149423687476,"Africa_East","Africa_East"
"Food supply (kcal/capita/day)","Sesame",22.7255465522323,"Africa_East","Africa_East"
"Food supply (kcal/capita/day)","Peas",14.0703275783364,"Africa_East","Africa_East"
"Food supply (kcal/capita/day)","NA",NA,"Africa_Indian_Ocean_Islands","Africa_East"
"Food supply (kcal/capita/day)","Sorghum",224.154621275833,"Africa_Southern","Africa_East"
"Food supply (kcal/capita/day)","Pulses, other",73.721633250864,"Africa_Southern","Africa_East"
"Food supply (kcal/capita/day)","Millets",51.5149423687476,"Africa_Southern","Africa_East"
"Food supply (kcal/capita/day)","Cottonseed oil",2.21371325692025,"Africa_Southern","Africa_East"
"Food supply (kcal/capita/day)","Sorghum",224.154621275833,"Africa_West","Africa_East"
"Food supply (kcal/capita/day)","Pulses, other",73.721633250864,"Africa_West","Africa_East"
"Food supply (kcal/capita/day)","Palm oil",61.7009291753747,"Africa_West","Africa_East"
"Food supply (kcal/capita/day)","Millets",51.5149423687476,"Africa_West","Africa_East"
"Food supply (kcal/capita/day)","Rice",42.1643717403103,"Africa_West","Africa_East"
"Food supply (kcal/capita/day)","Roots, other",79.264179800963,"America_Caribbean","Africa_East"
